Rented Bike Count,hour_sin,hour_cos,Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rainfall,Snowfall,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday
69,0.8660254037844386,0.5000000000000001,4.4,44,3.1,2000,0.0,0.0,0.0,0,1,0,0,1
92,0.9659258262890683,0.25881904510252074,4.1,42,3.1,2000,0.0,0.0,0.0,0,1,0,0,1
235,1.0,6.123233995736766e-17,3.9,43,3.4,2000,0.0,0.0,0.0,0,1,0,0,1
677,0.9659258262890683,-0.25881904510252063,3.8,44,4.1,2000,0.02,0.0,0.0,0,1,0,0,1
1212,0.8660254037844387,-0.4999999999999998,4.3,43,4.2,2000,0.37,0.0,0.0,0,1,0,0,1
661,0.7071067811865476,-0.7071067811865475,5.7,38,3.9,1985,0.98,0.0,0.0,0,1,0,0,1
418,0.49999999999999994,-0.8660254037844387,7.4,35,3.5,1990,1.81,0.0,0.0,0,1,0,0,1
488,0.258819045102521,-0.9659258262890682,8.4,34,3.6,1966,2.36,0.0,0.0,0,1,0,0,1
522,1.2246467991473532e-16,-1.0,9.0,33,3.1,1985,2.59,0.0,0.0,0,1,0,0,1
516,-0.2588190451025208,-0.9659258262890683,8.0,37,3.4,2000,1.96,0.0,0.0,0,1,0,0,1
478,-0.4999999999999997,-0.8660254037844388,7.3,38,3.4,1997,1.6,0.0,0.0,0,1,0,0,1
492,-0.7071067811865471,-0.7071067811865479,6.5,39,3.3,2000,1.21,0.0,0.0,0,1,0,0,1
518,-0.8660254037844384,-0.5000000000000004,5.6,42,4.2,2000,0.81,0.0,0.0,0,1,0,0,1
719,-0.9659258262890683,-0.25881904510252063,4.9,43,4.3,2000,0.42,0.0,0.0,0,1,0,0,1
1111,-1.0,-1.8369701987210297e-16,4.1,43,3.5,2000,0.21,0.0,0.0,0,1,0,0,1
716,-0.9659258262890684,0.2588190451025203,3.2,45,3.7,2000,0.02,0.0,0.0,0,1,0,0,1
543,-0.8660254037844386,0.5000000000000001,2.7,45,3.3,2000,0.0,0.0,0.0,0,1,0,0,1
494,-0.7071067811865477,0.7071067811865474,2.3,40,3.3,2000,0.0,0.0,0.0,0,1,0,0,1
460,-0.5000000000000004,0.8660254037844384,2.0,37,2.7,2000,0.0,0.0,0.0,0,1,0,0,1
294,-0.25881904510252157,0.9659258262890681,1.8,37,2.3,2000,0.0,0.0,0.0,0,1,0,0,1
240,0.0,1.0,1.6,39,2.3,2000,0.0,0.0,0.0,0,1,0,0,1
223,0.25881904510252074,0.9659258262890683,1.5,40,2.8,2000,0.0,0.0,0.0,0,1,0,0,1
147,0.49999999999999994,0.8660254037844387,1.4,40,2.9,2000,0.0,0.0,0.0,0,1,0,0,1
82,0.7071067811865475,0.7071067811865476,1.3,40,2.1,2000,0.0,0.0,0.0,0,1,0,0,1
70,0.8660254037844386,0.5000000000000001,1.3,39,2.3,2000,0.0,0.0,0.0,0,1,0,0,1
80,0.9659258262890683,0.25881904510252074,1.3,40,2.3,2000,0.0,0.0,0.0,0,1,0,0,1
209,1.0,6.123233995736766e-17,1.4,42,1.7,2000,0.0,0.0,0.0,0,1,0,0,1
605,0.9659258262890683,-0.25881904510252063,1.4,43,1.5,2000,0.0,0.0,0.0,0,1,0,0,1
1097,0.8660254037844387,-0.4999999999999998,1.6,42,1.8,2000,0.13,0.0,0.0,0,1,0,0,1
614,0.7071067811865476,-0.7071067811865475,2.5,40,1.9,2000,0.41,0.0,0.0,0,1,0,0,1
374,0.49999999999999994,-0.8660254037844387,3.6,37,1.3,2000,0.83,0.0,0.0,0,1,0,0,1
339,0.258819045102521,-0.9659258262890682,4.8,35,2.1,2000,1.38,0.0,0.0,0,1,0,0,1
333,1.2246467991473532e-16,-1.0,4.8,51,2.2,1715,1.12,0.0,0.0,0,1,0,0,1
196,-0.2588190451025208,-0.9659258262890683,4.0,64,2.0,1834,0.75,0.0,0.0,0,1,0,0,1
117,-0.4999999999999997,-0.8660254037844388,1.9,89,1.5,102,0.41,0.0,0.0,0,1,0,0,1
184,-0.7071067811865471,-0.7071067811865479,2.2,85,1.3,2000,0.41,0.5,0.0,0,1,0,0,1
241,-0.8660254037844384,-0.5000000000000004,2.4,79,1.9,1995,0.37,0.0,0.0,0,1,0,0,1
319,-0.9659258262890683,-0.25881904510252063,2.5,78,2.0,2000,0.25,0.0,0.0,0,1,0,0,1
615,-1.0,-1.8369701987210297e-16,2.0,77,1.3,2000,0.07,0.0,0.0,0,1,0,0,1
402,-0.9659258262890684,0.2588190451025203,2.0,81,0.7,2000,0.0,0.0,0.0,0,1,0,0,1
120,-0.8660254037844386,0.5000000000000001,1.7,85,1.3,396,0.0,0.0,0.0,0,1,0,0,1
231,-0.7071067811865477,0.7071067811865474,1.2,92,0.7,1474,0.0,0.5,0.0,0,1,0,0,1
320,-0.5000000000000004,0.8660254037844384,1.2,87,0.9,1802,0.0,0.0,0.0,0,1,0,0,1
226,-0.25881904510252157,0.9659258262890681,1.5,86,1.2,1495,0.0,0.0,0.0,0,1,0,0,1
243,0.0,1.0,1.6,86,1.7,1141,0.0,0.0,0.0,0,1,0,0,1
247,0.25881904510252074,0.9659258262890683,1.6,85,2.0,952,0.0,0.0,0.0,0,1,0,0,1
173,0.49999999999999994,0.8660254037844387,1.5,86,2.5,782,0.0,0.0,0.0,0,1,0,0,1
107,0.7071067811865475,0.7071067811865476,1.3,87,1.7,822,0.0,0.0,0.0,0,1,0,0,1
75,0.8660254037844386,0.5000000000000001,1.3,87,2.2,937,0.0,0.0,0.0,0,1,0,0,1
81,0.9659258262890683,0.25881904510252074,1.1,88,0.9,927,0.0,0.0,0.0,0,1,0,0,1
212,1.0,6.123233995736766e-17,0.8,88,1.0,900,0.0,0.0,0.0,0,1,0,0,1
600,0.9659258262890683,-0.25881904510252063,0.6,85,1.5,1321,0.01,0.0,0.0,0,1,0,0,1
1174,0.8660254037844387,-0.4999999999999998,1.1,79,1.7,1480,0.36,0.0,0.0,0,1,0,0,1
653,0.7071067811865476,-0.7071067811865475,2.5,67,1.3,1472,1.11,0.0,0.0,0,1,0,0,1
446,0.49999999999999994,-0.8660254037844387,4.9,56,1.9,1480,1.76,0.0,0.0,0,1,0,0,1
565,0.258819045102521,-0.9659258262890682,6.9,46,2.1,1541,2.33,0.0,0.0,0,1,0,0,1
668,1.2246467991473532e-16,-1.0,8.3,36,2.5,1665,2.7,0.0,0.0,0,1,0,0,1
648,-0.2588190451025208,-0.9659258262890683,9.9,29,3.2,1641,2.91,0.0,0.0,0,1,0,0,1
674,-0.4999999999999997,-0.8660254037844388,11.4,30,3.1,1672,2.82,0.0,0.0,0,1,0,0,1
752,-0.8660254037844384,-0.5000000000000004,10.3,34,3.8,1850,1.93,0.0,0.0,0,1,0,0,1
999,-0.9659258262890683,-0.25881904510252063,9.6,38,3.2,1606,1.35,0.0,0.0,0,1,0,0,1
1495,-1.0,-1.8369701987210297e-16,7.9,46,3.1,1057,0.58,0.0,0.0,0,1,0,0,1
923,-0.9659258262890684,0.2588190451025203,6.2,54,1.8,883,0.08,0.0,0.0,0,1,0,0,1
739,-0.8660254037844386,0.5000000000000001,5.1,56,2.0,899,0.0,0.0,0.0,0,1,0,0,1
726,-0.7071067811865477,0.7071067811865474,4.5,62,2.0,826,0.0,0.0,0.0,0,1,0,0,1
621,-0.5000000000000004,0.8660254037844384,3.9,66,2.7,990,0.0,0.0,0.0,0,1,0,0,1
428,-0.25881904510252157,0.9659258262890681,3.4,69,1.1,895,0.0,0.0,0.0,0,1,0,0,1
335,0.0,1.0,2.9,72,1.3,903,0.0,0.0,0.0,0,1,0,0,1
283,0.25881904510252074,0.9659258262890683,2.5,75,1.5,786,0.0,0.0,0.0,0,1,0,0,1
216,0.49999999999999994,0.8660254037844387,2.2,80,1.4,615,0.0,0.0,0.0,0,1,0,0,1
128,0.7071067811865475,0.7071067811865476,1.9,81,1.1,525,0.0,0.0,0.0,0,1,0,0,1
92,0.8660254037844386,0.5000000000000001,2.0,80,0.8,474,0.0,0.0,0.0,0,1,0,0,1
95,0.9659258262890683,0.25881904510252074,2.2,79,0.8,553,0.0,0.0,0.0,0,1,0,0,1
243,1.0,6.123233995736766e-17,2.3,80,0.7,546,0.0,0.0,0.0,0,1,0,0,1
661,0.9659258262890683,-0.25881904510252063,2.5,79,1.4,536,0.01,0.0,0.0,0,1,0,0,1
1216,0.8660254037844387,-0.4999999999999998,2.6,77,1.3,567,0.21,0.0,0.0,0,1,0,0,1
664,0.7071067811865476,-0.7071067811865475,3.3,72,1.4,618,0.61,0.0,0.0,0,1,0,0,1
461,0.49999999999999994,-0.8660254037844387,5.4,64,1.6,637,1.7,0.0,0.0,0,1,0,0,1
584,0.258819045102521,-0.9659258262890682,7.1,50,1.7,799,2.24,0.0,0.0,0,1,0,0,1
690,1.2246467991473532e-16,-1.0,9.3,37,2.3,940,2.72,0.0,0.0,0,1,0,0,1
682,-0.2588190451025208,-0.9659258262890683,10.9,36,2.1,1073,2.87,0.0,0.0,0,1,0,0,1
758,-0.4999999999999997,-0.8660254037844388,12.4,33,2.9,811,2.71,0.0,0.0,0,1,0,0,1
849,-0.7071067811865471,-0.7071067811865479,12.1,30,3.0,1120,2.41,0.0,0.0,0,1,0,0,1
901,-0.8660254037844384,-0.5000000000000004,12.2,24,2.8,1655,1.98,0.0,0.0,0,1,0,0,1
1108,-0.9659258262890683,-0.25881904510252063,11.2,27,3.5,1585,1.19,0.0,0.0,0,1,0,0,1
1611,-1.0,-1.8369701987210297e-16,9.7,36,3.6,948,0.37,0.0,0.0,0,1,0,0,1
932,-0.9659258262890684,0.2588190451025203,8.3,48,3.0,779,0.06,0.0,0.0,0,1,0,0,1
724,-0.8660254037844386,0.5000000000000001,6.7,48,2.6,774,0.0,0.0,0.0,0,1,0,0,1
676,-0.7071067811865477,0.7071067811865474,5.8,60,2.2,650,0.0,0.0,0.0,0,1,0,0,1
638,-0.5000000000000004,0.8660254037844384,5.3,63,1.8,591,0.0,0.0,0.0,0,1,0,0,1
422,-0.25881904510252157,0.9659258262890681,5.0,42,1.7,717,0.0,0.0,0.0,0,1,0,0,1
403,0.0,1.0,4.7,46,1.7,746,0.0,0.0,0.0,0,1,0,0,1
360,0.25881904510252074,0.9659258262890683,4.7,51,1.1,728,0.0,0.0,0.0,0,1,0,0,1
305,0.49999999999999994,0.8660254037844387,5.0,50,1.7,669,0.0,0.0,0.0,0,1,0,0,1
197,0.7071067811865475,0.7071067811865476,5.0,51,0.8,659,0.0,0.0,0.0,0,1,0,0,1
122,0.8660254037844386,0.5000000000000001,5.1,54,1.2,550,0.0,0.0,0.0,0,1,0,0,1
82,0.9659258262890683,0.25881904510252074,4.7,54,1.3,543,0.0,0.0,0.0,0,1,0,0,1
113,1.0,6.123233995736766e-17,4.2,50,0.6,633,0.0,0.0,0.0,0,1,0,0,1
198,0.9659258262890683,-0.25881904510252063,4.0,54,0.9,587,0.01,0.0,0.0,0,1,0,0,1
424,0.8660254037844387,-0.4999999999999998,4.5,49,0.4,580,0.19,0.0,0.0,0,1,0,0,1
456,0.7071067811865476,-0.7071067811865475,6.5,40,2.5,588,0.69,0.0,0.0,0,1,0,0,1
494,0.49999999999999994,-0.8660254037844387,7.2,43,1.5,559,0.42,0.0,0.0,0,1,0,0,1
589,0.258819045102521,-0.9659258262890682,9.0,56,2.0,399,1.11,0.0,0.0,0,1,0,0,1
806,1.2246467991473532e-16,-1.0,10.6,52,3.1,390,2.27,0.0,0.0,0,1,0,0,1
880,-0.2588190451025208,-0.9659258262890683,12.4,50,2.5,379,2.48,0.0,0.0,0,1,0,0,1
855,-0.4999999999999997,-0.8660254037844388,12.7,55,3.4,378,2.42,0.0,0.0,0,1,0,0,1
1025,-0.7071067811865471,-0.7071067811865479,12.4,58,4.1,404,2.26,0.0,0.0,0,1,0,0,1
947,-0.8660254037844384,-0.5000000000000004,12.3,61,3.4,359,1.82,0.0,0.0,0,1,0,0,1
916,-0.9659258262890683,-0.25881904510252063,11.1,66,4.2,367,1.18,0.0,0.0,0,1,0,0,1
736,-1.0,-1.8369701987210297e-16,9.0,76,3.0,288,0.45,0.0,0.0,0,1,0,0,1
521,-0.9659258262890684,0.2588190451025203,7.7,80,2.8,234,0.05,0.0,0.0,0,1,0,0,1
513,-0.8660254037844386,0.5000000000000001,7.1,83,3.3,203,0.0,0.0,0.0,0,1,0,0,1
487,-0.7071067811865477,0.7071067811865474,6.7,84,2.8,193,0.0,0.0,0.0,0,1,0,0,1
460,-0.5000000000000004,0.8660254037844384,6.5,85,2.3,167,0.0,0.0,0.0,0,1,0,0,1
354,-0.25881904510252157,0.9659258262890681,6.4,85,2.3,155,0.0,0.0,0.0,0,1,0,0,1
372,0.0,1.0,6.4,84,1.4,171,0.0,0.0,0.0,0,1,0,0,1
267,0.25881904510252074,0.9659258262890683,6.4,82,1.2,186,0.0,0.0,0.0,0,1,0,0,1
195,0.49999999999999994,0.8660254037844387,6.0,82,1.3,198,0.0,0.0,0.0,0,1,0,0,1
139,0.7071067811865475,0.7071067811865476,5.5,83,0.9,186,0.0,0.0,0.0,0,1,0,0,1
90,0.8660254037844386,0.5000000000000001,5.3,82,1.0,200,0.0,0.0,0.0,0,1,0,0,1
60,0.9659258262890683,0.25881904510252074,5.0,83,0.7,200,0.0,0.0,0.0,0,1,0,0,1
71,1.0,6.123233995736766e-17,4.6,84,0.7,193,0.0,0.0,0.0,0,1,0,0,1
137,0.9659258262890683,-0.25881904510252063,4.7,82,1.3,198,0.02,0.0,0.0,0,1,0,0,1
225,0.8660254037844387,-0.4999999999999998,5.0,79,1.1,203,0.23,0.0,0.0,0,1,0,0,1
331,0.7071067811865476,-0.7071067811865475,6.3,73,1.3,218,0.79,0.0,0.0,0,1,0,0,1
359,0.49999999999999994,-0.8660254037844387,8.4,65,1.8,229,1.67,0.0,0.0,0,1,0,0,1
466,0.258819045102521,-0.9659258262890682,10.7,56,2.0,261,2.27,0.0,0.0,0,1,0,0,1
626,1.2246467991473532e-16,-1.0,12.7,45,1.3,321,2.63,0.0,0.0,0,1,0,0,1
784,-0.2588190451025208,-0.9659258262890683,14.6,38,1.9,315,2.75,0.0,0.0,0,1,0,0,1
882,-0.4999999999999997,-0.8660254037844388,16.1,37,2.4,315,2.62,0.0,0.0,0,1,0,0,1
960,-0.7071067811865471,-0.7071067811865479,16.7,38,3.1,265,2.27,0.0,0.0,0,1,0,0,1
1031,-0.8660254037844384,-0.5000000000000004,16.5,39,3.1,366,1.91,0.0,0.0,0,1,0,0,1
911,-0.9659258262890683,-0.25881904510252063,15.8,40,2.3,481,1.28,0.0,0.0,0,1,0,0,1
768,-1.0,-1.8369701987210297e-16,14.4,44,2.7,596,0.6,0.0,0.0,0,1,0,0,1
571,-0.9659258262890684,0.2588190451025203,12.6,59,2.5,384,0.08,0.0,0.0,0,1,0,0,1
502,-0.8660254037844386,0.5000000000000001,10.7,70,2.8,236,0.0,0.0,0.0,0,1,0,0,1
456,-0.7071067811865477,0.7071067811865474,9.8,74,2.2,219,0.0,0.0,0.0,0,1,0,0,1
424,-0.5000000000000004,0.8660254037844384,8.8,79,2.0,203,0.0,0.0,0.0,0,1,0,0,1
336,-0.25881904510252157,0.9659258262890681,8.0,82,1.3,196,0.0,0.0,0.0,0,1,0,0,1
244,0.0,1.0,7.1,84,2.3,185,0.0,0.0,0.0,0,1,0,0,1
185,0.25881904510252074,0.9659258262890683,6.3,87,1.8,153,0.0,0.0,0.0,0,1,0,0,1
93,0.49999999999999994,0.8660254037844387,5.4,95,1.5,89,0.0,0.0,0.0,0,1,0,0,1
62,0.7071067811865475,0.7071067811865476,5.5,96,1.6,72,0.0,0.0,0.0,0,1,0,0,1
65,0.8660254037844386,0.5000000000000001,5.5,96,2.0,53,0.0,0.0,0.0,0,1,0,0,1
98,0.9659258262890683,0.25881904510252074,5.4,97,1.5,38,0.0,0.0,0.0,0,1,0,0,1
227,1.0,6.123233995736766e-17,5.7,97,0.5,80,0.0,0.0,0.0,0,1,0,0,1
581,0.9659258262890683,-0.25881904510252063,6.0,96,0.6,94,0.0,0.0,0.0,0,1,0,0,1
983,0.8660254037844387,-0.4999999999999998,6.4,90,1.4,117,0.13,0.0,0.0,0,1,0,0,1
540,0.7071067811865476,-0.7071067811865475,7.6,82,0.7,147,0.55,0.0,0.0,0,1,0,0,1
415,0.49999999999999994,-0.8660254037844387,10.0,70,1.0,187,1.57,0.0,0.0,0,1,0,0,1
422,0.258819045102521,-0.9659258262890682,12.6,60,2.4,281,2.23,0.0,0.0,0,1,0,0,1
492,1.2246467991473532e-16,-1.0,14.6,53,2.5,348,2.65,0.0,0.0,0,1,0,0,1
504,-0.2588190451025208,-0.9659258262890683,16.0,47,2.5,459,2.8,0.0,0.0,0,1,0,0,1
575,-0.4999999999999997,-0.8660254037844388,17.4,39,2.9,520,2.7,0.0,0.0,0,1,0,0,1
604,-0.7071067811865471,-0.7071067811865479,17.6,33,3.6,985,2.44,0.0,0.0,0,1,0,0,1
819,-0.8660254037844384,-0.5000000000000004,17.7,33,3.4,897,1.96,0.0,0.0,0,1,0,0,1
925,-0.9659258262890683,-0.25881904510252063,17.1,31,3.3,1075,1.33,0.0,0.0,0,1,0,0,1
1477,-1.0,-1.8369701987210297e-16,16.0,33,2.9,1138,0.6,0.0,0.0,0,1,0,0,1
1031,-0.9659258262890684,0.2588190451025203,14.3,37,3.1,1247,0.1,0.0,0.0,0,1,0,0,1
835,-0.8660254037844386,0.5000000000000001,12.9,42,2.8,1047,0.0,0.0,0.0,0,1,0,0,1
798,-0.7071067811865477,0.7071067811865474,11.6,54,1.5,693,0.0,0.0,0.0,0,1,0,0,1
662,-0.5000000000000004,0.8660254037844384,10.7,58,1.4,600,0.0,0.0,0.0,0,1,0,0,1
447,-0.25881904510252157,0.9659258262890681,9.8,62,0.6,535,0.0,0.0,0.0,0,1,0,0,1
380,0.0,1.0,9.0,68,1.1,426,0.0,0.0,0.0,0,1,0,0,1
278,0.25881904510252074,0.9659258262890683,8.7,70,0.9,398,0.0,0.0,0.0,0,1,0,0,1
163,0.49999999999999994,0.8660254037844387,8.3,70,0.8,394,0.0,0.0,0.0,0,1,0,0,1
127,0.7071067811865475,0.7071067811865476,8.1,71,0.9,378,0.0,0.0,0.0,0,1,0,0,1
95,0.8660254037844386,0.5000000000000001,7.8,70,0.3,395,0.0,0.0,0.0,0,1,0,0,1
110,0.9659258262890683,0.25881904510252074,8.0,63,0.8,439,0.0,0.0,0.0,0,1,0,0,1
231,1.0,6.123233995736766e-17,8.1,66,0.6,415,0.0,0.0,0.0,0,1,0,0,1
705,0.9659258262890683,-0.25881904510252063,8.5,67,0.7,475,0.02,0.0,0.0,0,1,0,0,1
1201,0.8660254037844387,-0.4999999999999998,9.3,62,0.6,519,0.25,0.0,0.0,0,1,0,0,1
699,0.7071067811865476,-0.7071067811865475,11.6,51,0.8,498,0.84,0.0,0.0,0,1,0,0,1
462,0.49999999999999994,-0.8660254037844387,13.9,40,0.8,586,1.6,0.0,0.0,0,1,0,0,1
560,0.258819045102521,-0.9659258262890682,15.8,40,1.9,647,1.95,0.0,0.0,0,1,0,0,1
586,1.2246467991473532e-16,-1.0,16.7,47,2.4,620,1.76,0.0,0.0,0,1,0,0,1
563,-0.2588190451025208,-0.9659258262890683,18.6,46,2.1,642,2.54,0.0,0.0,0,1,0,0,1
618,-0.4999999999999997,-0.8660254037844388,19.4,45,2.0,624,2.05,0.0,0.0,0,1,0,0,1
636,-0.7071067811865471,-0.7071067811865479,19.9,45,2.7,676,1.79,0.0,0.0,0,1,0,0,1
774,-0.8660254037844384,-0.5000000000000004,19.5,50,3.4,613,1.6,0.0,0.0,0,1,0,0,1
960,-0.9659258262890683,-0.25881904510252063,18.4,54,3.2,605,1.05,0.0,0.0,0,1,0,0,1
1521,-1.0,-1.8369701987210297e-16,16.8,60,3.1,580,0.46,0.0,0.0,0,1,0,0,1
1020,-0.9659258262890684,0.2588190451025203,15.0,67,2.6,452,0.07,0.0,0.0,0,1,0,0,1
864,-0.8660254037844386,0.5000000000000001,13.9,72,2.4,385,0.0,0.0,0.0,0,1,0,0,1
866,-0.7071067811865477,0.7071067811865474,13.4,73,1.5,325,0.0,0.0,0.0,0,1,0,0,1
764,-0.5000000000000004,0.8660254037844384,12.9,75,1.3,326,0.0,0.0,0.0,0,1,0,0,1
527,-0.25881904510252157,0.9659258262890681,12.4,74,1.5,356,0.0,0.0,0.0,0,1,0,0,1
400,0.0,1.0,12.0,76,0.8,346,0.0,0.0,0.0,0,1,0,0,1
337,0.25881904510252074,0.9659258262890683,11.6,74,1.2,374,0.0,0.0,0.0,0,1,0,0,1
225,0.49999999999999994,0.8660254037844387,11.5,75,1.9,399,0.0,0.0,0.0,0,1,0,0,1
150,0.7071067811865475,0.7071067811865476,10.9,79,0.8,383,0.0,0.0,0.0,0,1,0,0,1
104,0.8660254037844386,0.5000000000000001,10.6,77,0.9,422,0.0,0.0,0.0,0,1,0,0,1
107,0.9659258262890683,0.25881904510252074,10.2,80,0.8,366,0.0,0.0,0.0,0,1,0,0,1
258,1.0,6.123233995736766e-17,9.6,84,0.7,301,0.0,0.0,0.0,0,1,0,0,1
741,0.9659258262890683,-0.25881904510252063,9.6,82,1.1,284,0.04,0.0,0.0,0,1,0,0,1
1353,0.8660254037844387,-0.4999999999999998,10.3,77,0.7,341,0.37,0.0,0.0,0,1,0,0,1
723,0.7071067811865476,-0.7071067811865475,12.4,66,1.0,546,0.91,0.0,0.0,0,1,0,0,1
494,0.49999999999999994,-0.8660254037844387,14.7,62,2.9,684,1.59,0.0,0.0,0,1,0,0,1
588,0.258819045102521,-0.9659258262890682,15.6,60,3.7,817,1.44,0.0,0.0,0,1,0,0,1
629,1.2246467991473532e-16,-1.0,16.5,57,3.8,881,1.55,0.0,0.0,0,1,0,0,1
723,-0.2588190451025208,-0.9659258262890683,17.5,54,3.1,1065,1.63,0.0,0.0,0,1,0,0,1
785,-0.7071067811865471,-0.7071067811865479,18.2,45,4.1,1908,1.86,0.0,0.0,0,1,0,0,1
943,-0.8660254037844384,-0.5000000000000004,18.3,43,4.3,1931,1.3,0.0,0.0,0,1,0,0,1
1221,-0.9659258262890683,-0.25881904510252063,17.6,45,4.2,1947,0.7,0.0,0.0,0,1,0,0,1
1839,-1.0,-1.8369701987210297e-16,17.0,53,3.1,1855,0.35,0.0,0.0,0,1,0,0,1
1288,-0.9659258262890684,0.2588190451025203,16.0,60,2.8,1436,0.06,0.0,0.0,0,1,0,0,1
1133,-0.8660254037844386,0.5000000000000001,15.2,65,2.2,988,0.0,0.0,0.0,0,1,0,0,1
1035,-0.7071067811865477,0.7071067811865474,14.2,70,0.8,723,0.0,0.0,0.0,0,1,0,0,1
907,-0.5000000000000004,0.8660254037844384,13.6,73,2.0,644,0.0,0.0,0.0,0,1,0,0,1
614,-0.25881904510252157,0.9659258262890681,13.5,74,1.2,603,0.0,0.0,0.0,0,1,0,0,1
466,0.0,1.0,13.4,77,1.5,537,0.0,0.0,0.0,0,1,0,0,1
390,0.25881904510252074,0.9659258262890683,13.0,81,1.9,484,0.0,0.0,0.0,0,1,0,0,1
254,0.49999999999999994,0.8660254037844387,12.9,83,1.6,369,0.0,0.0,0.0,0,1,0,0,1
170,0.7071067811865475,0.7071067811865476,12.7,80,0.4,384,0.0,0.0,0.0,0,1,0,0,1
109,0.8660254037844386,0.5000000000000001,12.8,81,0.2,418,0.0,0.0,0.0,0,1,0,0,1
106,0.9659258262890683,0.25881904510252074,12.7,83,0.8,392,0.0,0.0,0.0,0,1,0,0,1
274,1.0,6.123233995736766e-17,12.6,83,0.5,332,0.0,0.0,0.0,0,1,0,0,1
781,0.9659258262890683,-0.25881904510252063,12.8,82,0.6,370,0.01,0.0,0.0,0,1,0,0,1
1281,0.8660254037844387,-0.4999999999999998,13.3,80,1.2,369,0.14,0.0,0.0,0,1,0,0,1
757,0.7071067811865476,-0.7071067811865475,13.5,79,1.9,382,0.2,0.0,0.0,0,1,0,0,1
482,0.49999999999999994,-0.8660254037844387,15.0,69,1.5,552,1.02,0.0,0.0,0,1,0,0,1
583,0.258819045102521,-0.9659258262890682,16.1,63,1.2,555,1.08,0.0,0.0,0,1,0,0,1
714,1.2246467991473532e-16,-1.0,18.2,55,2.3,594,2.24,0.0,0.0,0,1,0,0,1
716,-0.2588190451025208,-0.9659258262890683,19.5,48,1.9,596,2.32,0.0,0.0,0,1,0,0,1
711,-0.4999999999999997,-0.8660254037844388,20.2,47,2.4,541,2.3,0.0,0.0,0,1,0,0,1
781,-0.7071067811865471,-0.7071067811865479,20.8,42,3.1,576,2.1,0.0,0.0,0,1,0,0,1
957,-0.8660254037844384,-0.5000000000000004,20.7,38,2.2,741,1.63,0.0,0.0,0,1,0,0,1
1194,-0.9659258262890683,-0.25881904510252063,20.3,48,2.8,635,1.14,0.0,0.0,0,1,0,0,1
1776,-1.0,-1.8369701987210297e-16,19.1,47,2.4,942,0.57,0.0,0.0,0,1,0,0,1
1260,-0.9659258262890684,0.2588190451025203,17.5,61,2.2,758,0.11,0.0,0.0,0,1,0,0,1
1079,-0.8660254037844386,0.5000000000000001,15.6,64,2.7,686,0.0,0.0,0.0,0,1,0,0,1
1046,-0.7071067811865477,0.7071067811865474,14.4,66,1.7,677,0.0,0.0,0.0,0,1,0,0,1
949,-0.5000000000000004,0.8660254037844384,13.3,71,2.1,581,0.0,0.0,0.0,0,1,0,0,1
614,-0.25881904510252157,0.9659258262890681,12.7,75,1.6,475,0.0,0.0,0.0,0,1,0,0,1
490,0.0,1.0,11.8,78,0.6,438,0.0,0.0,0.0,0,1,0,0,1
401,0.25881904510252074,0.9659258262890683,11.4,77,0.7,466,0.0,0.0,0.0,0,1,0,0,1
261,0.49999999999999994,0.8660254037844387,10.8,72,0.4,639,0.0,0.0,0.0,0,1,0,0,1
184,0.7071067811865475,0.7071067811865476,10.3,68,0.7,887,0.0,0.0,0.0,0,1,0,0,1
115,0.8660254037844386,0.5000000000000001,9.9,67,1.1,820,0.0,0.0,0.0,0,1,0,0,1
117,0.9659258262890683,0.25881904510252074,10.4,62,1.8,911,0.0,0.0,0.0,0,1,0,0,1
284,1.0,6.123233995736766e-17,10.3,70,1.2,555,0.0,0.0,0.0,0,1,0,0,1
747,0.9659258262890683,-0.25881904510252063,10.5,70,1.1,483,0.04,0.0,0.0,0,1,0,0,1
1406,0.8660254037844387,-0.4999999999999998,11.5,60,1.6,550,0.42,0.0,0.0,0,1,0,0,1
772,0.7071067811865476,-0.7071067811865475,13.7,46,1.3,972,1.08,0.0,0.0,0,1,0,0,1
583,0.49999999999999994,-0.8660254037844387,16.0,29,1.4,1708,1.79,0.0,0.0,0,1,0,0,1
739,0.258819045102521,-0.9659258262890682,17.8,26,2.6,1822,2.37,0.0,0.0,0,1,0,0,1
939,1.2246467991473532e-16,-1.0,19.1,26,1.6,1704,2.73,0.0,0.0,0,1,0,0,1
860,-0.2588190451025208,-0.9659258262890683,20.3,27,1.4,1464,2.87,0.0,0.0,0,1,0,0,1
965,-0.4999999999999997,-0.8660254037844388,21.0,28,2.8,1191,2.75,0.0,0.0,0,1,0,0,1
1068,-0.7071067811865471,-0.7071067811865479,21.8,28,2.3,1162,2.4,0.0,0.0,0,1,0,0,1
1156,-0.8660254037844384,-0.5000000000000004,20.7,36,3.6,811,1.82,0.0,0.0,0,1,0,0,1
1460,-0.9659258262890683,-0.25881904510252063,19.4,45,2.9,778,1.13,0.0,0.0,0,1,0,0,1
1935,-1.0,-1.8369701987210297e-16,17.4,57,3.1,657,0.52,0.0,0.0,0,1,0,0,1
1268,-0.9659258262890684,0.2588190451025203,15.2,60,3.2,1081,0.09,0.0,0.0,0,1,0,0,1
